Company_ID,Company_Name,Foundation_Year,Closing_Year,Duration,Status,Current_Status,Notes,Years,Employee_Number,Revenue,Net_Income,Assets,long_Term_Debt,Total_Liabilities,Holders_Equity,Avg_Stock_Price,Avg_TTM_Net_EPS,Avg_PE_Ratio
60,CVS Health,1963,0,0,Active,Active,,2019,290000,256776,6634,222449,64699,158279,64170,52.21,2.9,18
60,CVS Health,1963,0,0,Active,Active,,2018,295000,194579,-594,196456,71444,137913,58543,55.66,2.99,18.62
60,CVS Health,1963,0,0,Active,Active,,2017,246000,184786,6622,95131,22181,57436,37695,62.53,5.28,11.84
60,CVS Health,1963,0,0,Active,Active,,2016,250000,177546,5317,94462,25615,57628,36834,71.78,4.64,15.47
60,CVS Health,1963,0,0,Active,Active,,2015,243000,153290,5237,92437,26267,55234,37203,77.39,4.32,17.91
60,CVS Health,1963,0,0,Active,Active,,2014,217800,139367,4644,74187,11630,36224,37963,61.91,3.96,15.63
60,CVS Health,1963,0,0,Active,Active,,2013,208000,126761,4592,71526,12841,33588,37938,44.97,3.48,12.92
60,CVS Health,1963,0,0,Active,Active,,2012,203000,123120,3864,6622,9133,28568,37653,34.67,2.86,12.12
60,CVS Health,1963,0,0,Active,Active,,2011,202000,107080,3462,64543,9208,26492,38051,26.54,2.5,10.62
60,CVS Health,1963,0,0,Active,Active,,2010,201000,95778,3427,62169,8652,24469,37700,23.66,2.54,9.31
60,CVS Health,1963,0,0,Active,Active,,2009,211000,98215,3696,61641,8756,25873,35768,22.92,2.55,8.99
61,LG Display,1987,0,0,Active,Active,,2025,0,0,0,0,0,0,0,3.25,0,0
61,LG Display,1987,0,0,Active,Active,,2024,0,0,0,0,0,0,0,4.09,-2.15,-1.9
61,LG Display,1987,0,0,Active,Active,,2023,66418,17065,-2187,28607,9152,21591,7016,5.54,-4.36,-1.27
61,LG Display,1987,0,0,Active,Active,,2022,69656,18306,-2150,24980,6736,17057,7923,5.72,-0.67,-8.54
61,LG Display,1987,0,0,Active,Active,,2021,70707,26890,1068,34339,7832,21053,13286,9.5,1.44,6.6
61,LG Display,1987,0,0,Active,Active,,2020,63360,19384,-71,28057,8900,17868,10190,5.91,-2.49,-2.37
61,LG Display,1987,0,0,Active,Active,,2019,60429,18780,-2264,28460,9290,18469,9991,7.14,-1.32,-5.41
61,LG Display,1987,0,0,Active,Active,,2018,58947,22146,-189,30190,6398,16643,13546,9.06,0.22,41.18
61,LG Display,1987,0,0,Active,Active,,2017,53891,24588,1595,25800,3672,12545,13255,13.68,2.62,5.22
61,LG Display,1987,0,0,Active,Active,,2016,49094,23854,816,22396,3700,10280,12116,11.5,0.58,19.83
61,LG Display,1987,0,0,Active,Active,,2015,49205,25546,870,20319,2527,8885,11434,10.8,1.73,6.24
61,LG Display,1987,0,0,Active,Active,,2014,49421,26456,917,22967,3279,11184,11783,13.79,0.78,17.68
61,LG Display,1987,0,0,Active,Active,,2013,51205,24870,385,19978,2755,10044,9934,11.73,0.64,18.33
61,LG Display,1987,0,0,Active,Active,,2012,55621,26192,210,21765,3062,12652,9114,11.21,-0.51,-21.98
61,LG Display,1987,0,0,Active,Active,,2011,56029,22105,-717,22898,2133,13679,9219,11.25,-0.51,-22.06
61,LG Display,1987,0,0,Active,Active,,2010,46705,22960,1043,21472,851,11517,9955,15.9,2.18,7.29
61,LG Display,1987,0,0,Active,Active,,2009,1717,16491,867,15631,1661,7535,8096,15.58,1.25,12.46
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2025,0,0,0,0,0,0,0,9.52,0,0
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2024,1500,4017,-1115,7093,2165,7403,-311,8.93,-3.08,-2.9
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2023,1448,3855,-2010,7426,2995,6640,786,9.82,-6.72,-1.46
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2022,1466,3604,-188,8991,2852,6308,2683,9.68,-5,-1.94
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2021,1443,3272,-19,8306,2861,5512,2795,16.62,-0.38,-43.74
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2020,1415,3890,-188,7951,2761,5291,2660,8.59,-0.46,-18.67
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2019,1686,3681,-284,8409,2994,5487,2922,11.95,-1.28,-9.34
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2018,1427,4129,474,8968,2650,5811,3157,22.71,0.96,23.66
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2017,795,3202,15,9197,3163,6683,2514,33.26,1.49,22.32
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2016,719,2347,50,3834,877,2984,850,92.25,1.21,76.24
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2015,665,2400,182,3292,1371,2450,842,65.84,2.15,30.62
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2014,636,2630,152,2852,1079,2267,585,50.44,1.64,30.76
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2013,607,2708,232,2761,656,2404,357,45.56,1.48,30.78
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2012,486,1588,-39,2788,1147,2698,90,45.27,1.28,35.37
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2011,497,1583,-30,1569,437,1430,139,39.25,1.97,19.92
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2010,509,1490,-30,1527,544,1473,54,32.58,1.22,26.7
62,Lions Gate Entertainment,1997,0,0,Active,Active,,2009,2100000,1466,-178,1667,586,1626,42,28.72,0.81,35.46
63,Walmart,1962,0,0,Active,Active,,2025,2100000,680985,19436,260823,39324,163402,97421,22.56,1.39,16.23
63,Walmart,1962,0,0,Active,Active,,2024,2100000,648125,15511,252399,41841,162050,90349,19.59,1.53,12.8
63,Walmart,1962,0,0,Active,Active,,2023,2300000,611289,11680,243197,39492,159443,83754,20.11,1.62,12.41
63,Walmart,1962,0,0,Active,Active,,2022,2300000,572754,13673,244860,39107,152969,91891,20.45,1.62,12.62
63,Walmart,1962,0,0,Active,Active,,2021,2200000,559151,13510,252496,45041,164965,87531,19.84,1.7,11.67
63,Walmart,1962,0,0,Active,Active,,2020,2200000,523964,14881,236495,48021,154943,81552,17.28,1.56,11.08
63,Walmart,1962,0,0,Active,Active,,2019,2300000,514405,6670,219295,50203,139661,79634,13.75,1.54,8.93
63,Walmart,1962,0,0,Active,Active,,2018,2300000,500343,9862,204522,36825,123700,80822,12.93,1.29,10.02
63,Walmart,1962,0,0,Active,Active,,2017,2300000,485873,13643,198825,42018,118290,80535,11.93,1.15,10.37
63,Walmart,1962,0,0,Active,Active,,2016,2200000,482130,14694,199581,44030,115970,83611,0,0,0
63,Walmart,1962,0,0,Active,Active,,2015,2200000,485651,16363,203490,43495,117553,85937,0,0,0
63,Walmart,1962,0,0,Active,Active,,2014,2200000,476294,16022,204751,44559,123412,81339,0,0,0
63,Walmart,1962,0,0,Active,Active,,2013,2200000,468651,16999,203105,41417,121367,81738,0,0,0
63,Walmart,1962,0,0,Active,Active,,2012,2100000,446509,15699,193406,47079,117645,75761,0,0,0
63,Walmart,1962,0,0,Active,Active,,2011,2100000,421849,16389,180782,43842,109535,71247,0,0,0
63,Walmart,1962,0,0,Active,Active,,2010,2100000,408085,14370,170407,36401,97759,72648,0,0,0
63,Walmart,1962,0,0,Active,Active,,2009,211826,404254,13381,163429,34549,96350,67079,0,0,0
64,Fujifilm,1934,0,0,Active,Active,,2024,73164,2960916000,243509000,4783460000,691357000,1610145000,3169247000,0,0,0
64,Fujifilm,1934,0,0,Active,Active,,2023,0,2859041000,219422000,4134311000,536900000,1346451000,2763145000,0,0,0
64,Fujifilm,1934,0,0,Active,Active,,2022,0,2525773000,211180000,3955280000,588820000,1430340000,2502657000,0,0,0
64,Fujifilm,1934,0,0,Active,Active,,2021,0,2192519000,181205000,3549203000,609576000,1327046000,2204566000,0,0,0
65,Dollar Tree,1986,0,0,Active,Active,,2025,0,0,0,0,0,0,0,64.59,0,0
65,Dollar Tree,1986,0,0,Active,Active,,2024,211826,30604,-998,22024,3426,14710,7313,104.46,-4.72,-22.13
65,Dollar Tree,1986,0,0,Active,Active,,2023,207548,28332,1615,23022,3422,14271,8752,142.33,6.04,23.56
65,Dollar Tree,1986,0,0,Active,Active,,2022,210565,26321,1328,21722,3417,14003,7719,154.38,6.62,23.32
65,Dollar Tree,1986,0,0,Active,Active,,2021,199327,25509,1342,20696,3226,13411,7285,106.03,6.04,17.55
65,Dollar Tree,1986,0,0,Active,Active,,2020,193100,23611,827,19575,3522,13320,6255,87.6,3.67,23.87
65,Dollar Tree,1986,0,0,Active,Active,,2019,182100,22823,-1591,13501,4265,7858,5643,105.06,-6.54,-16.06
65,Dollar Tree,1986,0,0,Active,Active,,2018,176100,22246,1714,16333,4762,9151,7182,96.62,7.2,13.42
65,Dollar Tree,1986,0,0,Active,Active,,2017,176800,20719,896,15702,6170,10312,5390,80.82,3.88,20.83
65,Dollar Tree,1986,0,0,Active,Active,,2016,167800,15498,282,15901,7238,11494,4407,83.22,2.36,35.26
65,Dollar Tree,1986,0,0,Active,Active,,2015,90000,8602,599,3493,683,1708,1785,72.76,2.05,35.49
65,Dollar Tree,1986,0,0,Active,Active,,2014,87400,7840,597,2772,757,1601,1171,54.41,2.84,19.16
65,Dollar Tree,1986,0,0,Active,Active,,2013,81920,7395,619,2752,257,1085,1667,49.9,2.77,18.01
65,Dollar Tree,1986,0,0,Active,Active,,2012,72770,6631,488,2329,250,984,1345,45.86,2.22,20.66
65,Dollar Tree,1986,0,0,Active,Active,,2011,63860,5882,397,2381,250,922,1459,31.78,1.75,18.16
65,Dollar Tree,1986,0,0,Active,Active,,2010,54480,5231,321,2290,250,861,1429,21.14,1.28,16.52
65,Dollar Tree,1986,0,0,Active,Active,,2009,45840,4645,230,2036,250,783,1253,15.04,1.07,14.06
66,Netflix,1997,0,0,Active,Active,,2025,0,0,0,0,0,0,0,959.49,0,0
66,Netflix,1997,0,0,Active,Active,,2024,14000,39001,8712,53630,13798,28887,24744,720.7,16.98,42.44
66,Netflix,1997,0,0,Active,Active,,2023,13000,33723,5408,48732,14143,28144,20588,412.61,10.18,40.53
66,Netflix,1997,0,0,Active,Active,,2022,12800,31616,4492,48595,14353,27817,20777,269.94,10.84,24.9
66,Netflix,1997,0,0,Active,Active,,2021,11300,29698,5116,44585,14693,28735,15849,565.66,10.06,56.23
66,Netflix,1997,0,0,Active,Active,,2020,9400,24996,2761,39280,15809,28215,11065,467.82,5.79,80.8
66,Netflix,1997,0,0,Active,Active,,2019,8600,20156,1867,33976,14759,26394,7582,328.77,3.15,104.37
66,Netflix,1997,0,0,Active,Active,,2018,7300,15794,1211,25974,10360,20736,5239,353.64,2.16,163.72
66,Netflix,1997,0,0,Active,Active,,2017,5500,11693,559,19013,6499,15431,3582,167.63,0.96,174.61
66,Netflix,1997,0,0,Active,Active,,2016,4700,8831,187,13587,3364,10907,2680,104.02,0.35,297.2
66,Netflix,1997,0,0,Active,Active,,2015,3700,6780,123,10203,2371,7979,2223,92.75,0.41,226.22
66,Netflix,1997,0,0,Active,Active,,2014,2189,5505,267,7043,886,5185,1858,56.62,0.5,113.24
66,Netflix,1997,0,0,Active,Active,,2013,2022,4375,112,5413,500,4079,1334,38.49,0.15,256.6
66,Netflix,1997,0,0,Active,Active,,2012,2045,3609,17,3968,400,3223,745,11.8,0.22,53.64
66,Netflix,1997,0,0,Active,Active,,2011,2348,3205,226,3069,400,2426,643,24.4,0.58,42.07
66,Netflix,1997,0,0,Active,Active,,2010,2180,2163,161,982,200,692,290,18.58,0.37,50.22
66,Netflix,1997,0,0,Active,Active,,2009,1883,1670,116,680,237,481,199,7.87,0.28,28.11
67,Apple,1976,0,0,Active,Active,,2025,0,0,0,0,0,0,0,215.24,0,0
67,Apple,1976,0,0,Active,Active,,2024,164000,391035,93736,364980,85750,308030,56950,216.04,6.34,34.08
67,Apple,1976,0,0,Active,Active,,2023,161000,383285,96995,352583,95281,290437,62146,179.43,6.1,29.41
67,Apple,1976,0,0,Active,Active,,2022,164000,394328,99803,352755,98959,302083,50672,143.01,6.06,23.6
67,Apple,1976,0,0,Active,Active,,2021,154000,365817,94680,351002,109106,287912,63090,141.93,5.31,26.73
67,Apple,1976,0,0,Active,Active,,2020,147000,274515,57411,323888,98667,258549,65339,98.36,3.36,29.27
67,Apple,1976,0,0,Active,Active,,2019,137000,260174,55256,338516,91807,248028,90488,54.62,3.01,18.15
67,Apple,1976,0,0,Active,Active,,2018,132000,265595,59531,365725,93735,258578,107147,43.72,2.84,15.39
67,Apple,1976,0,0,Active,Active,,2017,123000,229234,48351,375319,97207,241272,134047,35.74,2.27,15.74
67,Apple,1976,0,0,Active,Active,,2016,116000,215639,45687,321686,75427,193437,128249,24.89,2.14,11.63
67,Apple,1976,0,0,Active,Active,,2015,110000,233715,53394,290345,53329,170990,119355,26.15,2.21,11.83
67,Apple,1976,0,0,Active,Active,,2014,97000,182795,39510,231839,28987,120292,111547,21.06,1.63,12.92
67,Apple,1976,0,0,Active,Active,,2013,84400,170910,37037,207000,16960,83451,123549,14.49,1.45,9.99
67,Apple,1976,0,0,Active,Active,,2012,76100,156508,41733,176064,0,57854,118210,18,1.54,11.69
67,Apple,1976,0,0,Active,Active,,2011,63300,108249,25922,116371,0,39756,76615,11.07,0.97,11.41
67,Apple,1976,0,0,Active,Active,,2010,49400,65225,14013,75183,0,27392,47791,8.23,0.5,16.46
67,Apple,1976,0,0,Active,Active,,2009,36800,42905,8235,47501,0,15861,31640,6.35,0.31,20.48
68,Barnes & Noble Education,2015,0,0,Active,Active,,2025,0,0,0,0,0,0,0,10.68,-15.5,0
68,Barnes & Noble Education,2015,0,0,Active,Active,,2024,3750,1567,-63,905,196,835,71,31.49,-64.39,0.26
68,Barnes & Noble Education,2015,0,0,Active,Active,,2023,4620,1543,-102,981,182,850,131,159,-174.75,0
68,Barnes & Noble Education,2015,0,0,Active,Active,,2022,4600,1496,-69,1072,186,843,228,364,-160.5,0
68,Barnes & Noble Education,2015,0,0,Active,Active,,2021,4095,1407,-140,1031,128,738,293,812.5,-251,0
68,Barnes & Noble Education,2015,0,0,Active,Active,,2020,5500,1851,-38,1156,100,739,418,241.25,-114,0
68,Barnes & Noble Education,2015,0,0,Active,Active,,2019,6000,2035,-24,946,34,496,451,440.75,-24.5,1.76
68,Barnes & Noble Education,2015,0,0,Active,Active,,2018,6600,2204,-253,1039,96,571,468,629.25,-547,0
68,Barnes & Noble Education,2015,0,0,Active,Active,,2017,6700,1874,5,1300,60,586,714,828.5,12,77.69
68,Barnes & Noble Education,2015,0,0,Active,Active,,2016,5500,1808,0,1072,0,363,708,1007.67,-7.67,0
68,Barnes & Noble Education,2015,0,0,Active,Active,,2015,5300,1773,13,1091,0,364,727,0,0,0
68,Barnes & Noble Education,2015,0,0,Active,Active,,2014,0,1748,33,1144,0,719,425,0,0,0
68,Barnes & Noble Education,2015,0,0,Active,Active,,2013,0,1763,29,0,0,0,0,0,0,0
69,Books-A-Million (Bam),1917,0,0,Active,Active,,2015,5000,5.88,8.94,274.8,5.88,157.69,117.12,0,0,0
69,Books-A-Million (Bam),1917,0,0,Active,Active,,2014,0,5.45,-2.82,296.15,5.45,181.56,114.59,0,0,0
69,Books-A-Million (Bam),1917,0,0,Active,Active,,2013,0,5.93,2.55,286.47,5.93,169.95,116.52,0,0,0
69,Books-A-Million (Bam),1917,0,0,Active,Active,,2012,0,18.86,-7.58,302.73,18.86,190.74,111.99,0,0,0
69,Books-A-Million (Bam),1917,0,0,Active,Active,,2011,0,25.53,3.54,294.25,25.53,180.99,113.26,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2024,600,202,19,2210,2210,1870,339,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2023,698,180,9,2213,2213,1869,344,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2022,742,176,19,2032,2032,1661,370,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2021,870,273,71,2216,2216,1783,433,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2020,812,323,81,2185,2185,1771,413,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2019,824,210,36,1996,1996,1603,394,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2018,888,192,31,1915,1915,1516,400,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2017,927,192,26,1806,1806,1394,412,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2016,895,190,26,1791,1791,1380,411,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2015,770,166,17,1763,1763,1371,392,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2014,731,148,13,1783,1783,1333,450,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2013,849,151,15,1947,1947,1733,214,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2012,726,161,35,1661,1661,1458,203,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2011,574,123,-7,1713,1713,1546,166,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2010,595,129,-2,1809,1809,1637,172,0,0,0
70,Waterstones,1982,0,0,Active,Active,,2009,518,111,-10,1868,1868,1700,169,0,0,0
71,Indigo Books And Music,1996,0,0,Active,Active,,2023,0,1058,-49.57,738.08,0,758.06,-19.98,0,0,0
71,Indigo Books And Music,1996,0,0,Active,Active,,2022,0,1062,3.27,809.37,497.45,781.55,27.82,0,0,0
71,Indigo Books And Music,1996,0,0,Active,Active,,2021,0,905,-57.87,799.49,517.18,776.91,22.58,0,0,0
71,Indigo Books And Music,1996,0,0,Active,Active,,2020,0,958,-185,882.97,550.27,798.97,84.01,0,0,0
71,Indigo Books And Music,1996,0,0,Active,Active,,2019,0,1047,-36.8,610.46,568.62,240.35,370.12,0,0,0
72,Harley-Davidson,1903,0,0,Active,Active,,2025,0,0,0,0,0,0,0,23.09,0,6.93
72,Harley-Davidson,1903,0,0,Active,Active,,2024,5900,5187,455,11882,4469,8723,3159,35.95,4.3,8.45
72,Harley-Davidson,1903,0,0,Active,Active,,2023,6400,5836,707,12141,4991,8888,3252,34.57,5.16,6.72
72,Harley-Davidson,1903,0,0,Active,Active,,2022,6300,5755,741,11492,4457,8586,2907,35.06,4.47,7.9
72,Harley-Davidson,1903,0,0,Active,Active,,2021,5800,5336,650,11051,4596,8498,2553,37.47,3,15.58
72,Harley-Davidson,1903,0,0,Active,Active,,2020,4600,4054,1,12011,5933,10288,1723,24.06,0.88,21
72,Harley-Davidson,1903,0,0,Active,Active,,2019,5000,5362,424,10528,5125,8724,1804,32.51,2.72,11.98
72,Harley-Davidson,1903,0,0,Active,Active,,2018,5300,5717,531,10666,4888,8892,1774,35.45,3.06,11.59
72,Harley-Davidson,1903,0,0,Active,Active,,2017,5200,5647,522,9973,4587,8128,1844,44.62,3.28,13.6
72,Harley-Davidson,1903,0,0,Active,Active,,2016,5400,5996,692,9890,4667,7970,1920,42.25,3.78,11.18
72,Harley-Davidson,1903,0,0,Active,Active,,2015,5700,5995,752,9973,4832,8133,1840,42.93,3.76,11.39
72,Harley-Davidson,1903,0,0,Active,Active,,2014,5900,6229,845,9528,3762,6619,2909,50.48,3.78,13.38
72,Harley-Davidson,1903,0,0,Active,Active,,2013,5800,5900,734,9405,3417,6396,3009,46.12,3.14,14.64
72,Harley-Davidson,1903,0,0,Active,Active,,2012,5800,5581,624,9171,4371,6613,2558,34.99,2.85,12.31
72,Harley-Davidson,1903,0,0,Active,Active,,2011,6600,5312,599,9674,3844,7254,2420,29.07,1.74,19.18
72,Harley-Davidson,1903,0,0,Active,Active,,2010,6900,4859,147,9431,4521,7224,2207,20.8,-0.12,10.3
72,Harley-Davidson,1903,0,0,Active,Active,,2009,7300,4782,-55,9156,4114,7047,2108,18.31,-0.25,0
73,Ducati,1926,0,0,Active,Active,,2024,1862,1,91,0,0,0,0,9.1,0,0
73,Ducati,1926,0,0,Active,Active,,2023,0,1.07,112,0,0,0,0,10.5,0,0
73,Ducati,1926,0,0,Active,Active,,2022,0,676,0,105,0,0,0,0,0,0
74,Honda,1948,0,0,Active,Active,,2025,0,0,0,0,0,0,0,29.68,0,8.2
74,Honda,1948,0,0,Active,Active,,2024,194993,140959,7640,205442,41800,115701,89741,32.21,4.34,7.45
74,Honda,1948,0,0,Active,Active,,2023,197039,125117,4820,182559,32367,97442,85117,29.3,3.84,7.68
74,Honda,1948,0,0,Active,Active,,2022,218674,129519,6293,213361,44360,117485,95876,22.55,3.27,6.9
74,Honda,1948,0,0,Active,Active,,2021,211374,123803,6180,206058,44324,117953,88105,27.36,4.47,6.22
74,Honda,1948,0,0,Active,Active,,2020,218674,137365,4193,188246,38835,112014,76231,21.9,1.76,14.03
74,Honda,1948,0,0,Active,Active,,2019,219722,142998,5493,183772,37281,106680,77092,22.89,2.76,8.37
74,Honda,1948,0,0,Active,Active,,2018,215638,138250,9534,174143,34936,100036,74107,24.9,5.06,5.01
74,Honda,1948,0,0,Active,Active,,2017,211915,130193,5734,176311,37406,105913,70398,24.41,3.7,6.79
74,Honda,1948,0,0,Active,Active,,2016,208399,121190,2860,151303,31014,92939,58364,21.33,1.86,11.62
74,Honda,1948,0,0,Active,Active,,2015,204730,121286,4636,167675,35729,100491,67184,23.26,2.56,9.09
74,Honda,1948,0,0,Active,Active,,2014,198561,118425,5741,156220,32341,95086,61134,23.68,3.21,7.36
74,Honda,1948,0,0,Active,Active,,2013,190338,119523,4443,164988,32801,102095,62893,26.32,2.42,10.88
74,Honda,1948,0,0,Active,Active,,2012,0,100941,2820,149616,28385,92106,57509,22.85,2.12,11.31
74,Honda,1948,0,0,Active,Active,,2011,179060,107242,6762,138851,24519,83856,54995,21.12,2.06,11.43
74,Honda,1948,0,0,Active,Active,,2010,0,92655,3052,125594,24981,77465,48129,20.93,1.59,47.74
74,Honda,1948,0,0,Active,Active,,2009,181876,0,1395,44228,0,57559,-10920,19.9,0.15,132.66
75,Yamaha,1955,0,0,Active,Active,,2024,0,2576179,15679,2783501,0,1556915,1226586,0,0,0
75,Yamaha,1955,0,0,Active,Active,,2023,52554,2414759,9932,2563561,0,1429202,1134359,0,0,0
75,Yamaha,1955,0,0,Active,Active,,2018,0,0,54378,560184,0,101953,2965437,0,0,0
75,Yamaha,1955,0,0,Active,Active,,2017,0,0,46719,522362,0,82565,295507,0,0,0
75,Yamaha,1955,0,0,Active,Active,,2016,0,0,32633,469745,0,75459,0,0,0,0
75,Yamaha,1955,0,0,Active,Active,,2015,0,0,24929,530034,0,80976,0,0,0,0
75,Yamaha,1955,0,0,Active,Active,,2014,0,0,22898,438932,0,73145,0,0,0,0
75,Yamaha,1955,0,0,Active,Active,,2013,0,0,4122,390610,0,71550,0,0,0,0
75,Yamaha,1955,0,0,Active,Active,,2012,0,0,-29381,366610,0,72829,0,0,0,0
75,Yamaha,1955,0,0,Active,Active,,2011,0,0,5078,390852,0,74836,0,0,0,0
75,Yamaha,1955,0,0,Active,Active,,2010,0,0,-4921,402152,0,75182,0,0,0,0
75,Yamaha,1955,0,0,Active,Active,,2009,0,0,-20615,408974,0,90050,0,0,0,0
75,Yamaha,1955,0,0,Active,Active,,2008,0,0,39558,540347,0,120174,0,0,0,0
76,Kawasaki,1896,0,0,Active,Active,,2024,0,0,0,2680176,220194,2025626,654549,0,0,0
76,Kawasaki,1896,0,0,Active,Active,,2023,0,1849287,4670,2457725,211080,1860852,596872,0,0,0
76,Kawasaki,1896,0,0,Active,Active,,2022,38.25,1725609,15058,2174630,214497,1649738,524891,0,0,0
76,Kawasaki,1896,0,0,Active,Active,,2021,0,1500879,12834,0,0,0,0,0,0,0
77,Fedex,1971,0,0,Active,Active,,2025,0,0,0,0,0,0,0,236.26,15.94,14.82
77,Fedex,1971,0,0,Active,Active,,2024,430000,87693,4331,87007,20135,59425,27582,271.3,16.62,16.42
77,Fedex,1971,0,0,Active,Active,,2023,529000,90155,3972,87143,20453,61055,26088,226.55,15.09,15.12
77,Fedex,1971,0,0,Active,Active,,2022,249000,93512,3826,85994,20182,61055,24939,197.51,14.91,13.47
77,Fedex,1971,0,0,Active,Active,,2021,289000,83959,5231,82777,20733,58609,24168,247.24,16.93,15.2
77,Fedex,1971,0,0,Active,Active,,2020,245000,69217,1286,73537,21952,55242,18295,178.72,4.86,20.77
77,Fedex,1971,0,0,Active,Active,,2019,239000,69693,540,54403,16617,36646,17757,147.44,4.3,217.17
77,Fedex,1971,0,0,Active,Active,,2018,227000,65450,4572,52330,15243,32914,19416,215.64,17.29,12.51
77,Fedex,1971,0,0,Active,Active,,2017,169000,60319,2997,48552,14909,32479,16073,183.77,9.89,19.07
77,Fedex,1971,0,0,Active,Active,,2016,168000,50365,1820,45959,13733,32175,13784,144.05,5.87,25.61
77,Fedex,1971,0,0,Active,Active,,2015,166000,47453,1050,36531,7249,21538,14993,143.18,4.73,35.47
77,Fedex,1971,0,0,Active,Active,,2014,162000,45567,2324,33070,4736,17793,15277,130.43,6.84,19.24
77,Fedex,1971,0,0,Active,Active,,2013,160700,44287,2716,33567,2739,16169,17398,96.29,5.2,18.56
77,Fedex,1971,0,0,Active,Active,,2012,149000,42680,2032,29903,1250,15176,14727,76.16,6.36,11.97
77,Fedex,1971,0,0,Active,Active,,2011,143000,39304,1452,27385,1667,12165,15220,73.35,4.77,15.62
77,Fedex,1971,0,0,Active,Active,,2010,141000,34734,1184,24902,1668,11091,13811,71.26,2.99,13.04
77,Fedex,1971,0,0,Active,Active,,2009,140000,35497,98,24244,1930,10618,13626,71.08,-0.83,0
78,Samsung Galaxy ,2009,0,0,Active,Active,Product line of Samsung,2024,0,3.01E+11,33621363000,5.15E+11,19330184000,1.12E+11,3.92E+11,0,0,0
78,Samsung Galaxy ,2009,0,0,Active,Active,Product line of Samsung,2023,270320,2.59E+11,14473401000,4.56E+11,12685944000,92228115000,3.53E+11,0,0,0
78,Samsung Galaxy ,2009,0,0,Active,Active,Product line of Samsung,2022,0,3.02E+11,54730018000,4.48E+11,10333242000,93674903000,3.45E+11,0,0,0
78,Samsung Galaxy ,2009,0,0,Active,Active,Product line of Samsung,2021,0,2.80E+11,39243791000,4.27E+11,18392149000,1.22E+11,2.96E+11,0,0,0
79,Dell,1984,0,0,Active,Active,,2025,108000,95567,4592,79746,19363,81133,-1387,96.05,6.22,15.44
79,Dell,1984,0,0,Active,Active,,2024,120000,88425,3388,82126,19012,84258,-2132,109.52,5.09,21.45
79,Dell,1984,0,0,Active,Active,,2023,133000,102301,2442,89611,23015,92636,-3025,49.28,3.02,16.42
79,Dell,1984,0,0,Active,Active,,2022,133000,101197,5563,92735,21131,94315,-1580,43.7,5.91,8.7
79,Dell,1984,0,0,Active,Active,,2021,158000,86670,3250,123415,32865,115862,7553,44.21,5.7,8.09
79,Dell,1984,0,0,Active,Active,,2020,165000,84815,4616,118861,44319,115706,3155,24.75,4.64,6.45
79,Dell,1984,0,0,Active,Active,,2019,157000,90621,-2310,111820,49201,112762,-942,26.52,-0.58,3.91
79,Dell,1984,0,0,Active,Active,,2018,145000,79040,-2849,124193,43998,106708,17485,21.14,-6.32,0
79,Dell,1984,0,0,Active,Active,,2017,138000,62164,-1167,118206,43061,99197,19009,19.05,-8.48,0
79,Dell,1984,0,0,Active,Active,,2016,101800,50911,-1104,45122,10650,43656,1466,0,0,0
79,Dell,1984,0,0,Active,Active,,2015,0,54142,-1221,48192,11234,45288,2904,0,0,0
79,Dell,1984,0,0,Active,Active,,2014,0,14075,-1612,0,0,0,0,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2024,183323,350018,100118,450256,10883,125172,325084,0,0,0
80,Alphabet (Google),1998,0,0,Active,Active,,2023,182502,307394,73795,402392,11870,119013,283379,0,0,0
